X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	
118.83	204.45	NaN	126.45	571.58	NaN	731.37	324.71	NaN	717.5	287.5	NaN
118.67	201.41	NaN	126.45	571.58	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.65	198.19	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.71	195.42	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
119.28	192.46	NaN	126.44	571.46	NaN	731.39	324.5	NaN	717.54	287.44	NaN
119.17	188.86	NaN	126.45	571.58	NaN	731.3	324.68	NaN	717.54	287.44	NaN
118.67	186.47	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.21	183.32	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.14	180.19	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.35	177.06	NaN	126.44	571.46	NaN	731.37	324.71	NaN	717.54	287.44	NaN
118.2	174.54	NaN	126.45	571.58	NaN	731.37	324.43	NaN	717.54	287.44	NaN
118.15	171.7	NaN	126.45	571.58	NaN	731.37	324.43	NaN	717.54	287.44	NaN
118.3	168.84	NaN	126.45	571.58	NaN	731.39	324.5	NaN	717.54	287.44	NaN
118.48	166.42	NaN	126.52	571.48	NaN	731.39	324.5	NaN	717.54	287.44	NaN
118.5	163.18	NaN	126.45	571.58	NaN	731.39	324.5	NaN	717.54	287.44	NaN
118.14	160.71	NaN	126.45	571.58	NaN	731.39	324.5	NaN	717.54	287.44	NaN
117.7	158.27	NaN	126.45	571.58	NaN	731.39	324.5	NaN	717.54	287.44	NaN
117.47	155.29	NaN	126.49	571.46	NaN	731.33	324.44	NaN	717.5	287.5	NaN
117.51	153.02	NaN	126.55	571.73	NaN	731.28	324.55	NaN	717.5	287.5	NaN
117.6	150.7	NaN	126.49	571.64	NaN	731.27	324.47	NaN	717.5	287.5	NaN
117.51	148.33	NaN	126.49	571.64	NaN	731.38	324.41	NaN	717.5	287.5	NaN
117.39	146.28	NaN	126.49	571.64	NaN	731.38	324.41	NaN	717.5	287.5	NaN
117.46	143.94	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.49	287.4	NaN
117.68	141.78	NaN	126.47	571.74	NaN	731.32	324.36	NaN	717.49	287.4	NaN
117.67	139.5	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.55	287.28	NaN
117.22	137.03	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.55	287.28	NaN
117.31	134.49	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.49	287.4	NaN
117.25	132.17	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.55	287.28	NaN
117.39	130.05	NaN	126.49	571.64	NaN	731.32	324.36	NaN	717.55	287.28	NaN
117.06	127.45	NaN	126.53	571.75	NaN	731.32	324.36	NaN	717.54	287.44	NaN
116.76	125.12	NaN	126.53	571.75	NaN	731.32	324.36	NaN	717.54	287.39	NaN
116.79	123	NaN	126.34	571	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.84	121.78	NaN	126.38	571.12	NaN	731.32	324.36	NaN	717.6	287.2	NaN
116.7	119.88	NaN	126.38	571.12	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.81	118.59	NaN	126.38	571.12	NaN	731.32	324.36	NaN	717.49	287.4	NaN
116.76	117.64	NaN	126.44	571.37	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.72	116.75	NaN	126.38	571.17	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.63	116.23	NaN	126.33	570.93	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.53	116.07	NaN	126.46	571.54	NaN	731.32	324.36	NaN	717.55	287.28	NaN
116.56	115.87	NaN	126.38	571.17	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.52	115.63	NaN	126.4	571.29	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.69	115.31	NaN	126.38	571.17	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.64	115.25	NaN	126.37	571.17	NaN	731.33	324.44	NaN	717.49	287.4	NaN
116.62	114.81	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.6	114.93	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.55	114.98	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.51	115.07	NaN	126.43	571.38	NaN	731.39	324.5	NaN	717.49	287.4	NaN
116.39	115.22	NaN	126.37	571.17	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.35	115.46	NaN	126.37	571.17	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.35	115.46	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.44	115.4	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.38	115.36	NaN	126.35	571.25	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.38	115.52	NaN	126.35	571.25	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.38	115.52	NaN	126.37	571.17	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.37	115.39	NaN	126.44	571.37	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.4	115.32	NaN	126.43	571.38	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.45	115.27	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.48	114.83	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.55	287.28	NaN
116.41	115.22	NaN	126.43	571.38	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.44	114.79	NaN	126.4	571.25	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.44	114.79	NaN	126.43	571.38	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.54	114.67	NaN	126.37	571.17	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.49	114.62	NaN	126.49	571.64	NaN	731.39	324.5	NaN	717.55	287.28	NaN
116.54	114.67	NaN	126.53	571.75	NaN	731.39	324.5	NaN	717.5	287.5	NaN
116.54	114.67	NaN	126.49	571.64	NaN	731.33	324.44	NaN	717.54	287.39	NaN
116.54	114.67	NaN	126.43	571.42	NaN	731.39	324.5	NaN	717.54	287.39	NaN
116.54	114.67	NaN	126.43	571.42	NaN	731.39	324.5	NaN	717.43	287.12	NaN
116.6	114.73	NaN	126.49	571.64	NaN	731.39	324.5	NaN	717.64	287.3	NaN
116.6	114.73	NaN	126.43	571.42	NaN	731.39	324.5	NaN	717.73	287.27	NaN
116.76	115	NaN	126.43	571.42	NaN	731.39	324.5	NaN	717.9	287.14	NaN
117.06	114.36	NaN	126.46	571.54	NaN	731.39	324.5	NaN	717.97	287.1	NaN
117.44	111.91	NaN	126.34	571.05	NaN	731.39	324.5	NaN	717.97	287.28	NaN
119.15	108.33	NaN	126.43	571.42	NaN	731.39	324.5	NaN	718	287.39	NaN
119.48	104.68	NaN	126.43	571.42	NaN	731.39	324.5	NaN	718	287.5	NaN
118.68	100.82	NaN	126.43	571.42	NaN	731.39	324.5	NaN	718	287.5	NaN
118.75	96.444	NaN	126.4	571.25	NaN	731.39	324.5	NaN	717.94	287.55	NaN
118.87	91.774	NaN	126.49	571.64	NaN	731.39	324.5	NaN	717.94	287.66	NaN
117.78	87.556	NaN	126.49	571.64	NaN	731.33	324.44	NaN	717.94	287.66	NaN
116.33	82.922	NaN	126.37	571.17	NaN	731.33	324.44	NaN	717.94	287.66	NaN
115.87	78.851	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.94	287.66	NaN
115.03	74.273	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.94	287.66	NaN
113.94	70.229	NaN	126.43	571.38	NaN	731.33	324.44	NaN	717.94	287.66	NaN
113.81	65.838	NaN	126.43	571.42	NaN	731.28	324.62	NaN	718	287.61	NaN
114	61.649	NaN	126.43	571.42	NaN	731.28	324.62	NaN	718	287.61	NaN
113.46	57.865	NaN	126.41	571.46	NaN	731.3	324.68	NaN	718	287.61	NaN
113.33	55.139	NaN	126.49	571.64	NaN	731.32	324.54	NaN	718	287.61	NaN
113.55	55.298	NaN	126.38	571.33	NaN	731.28	324.62	NaN	718	287.61	NaN
113.54	55.436	NaN	126.38	571.33	NaN	731.39	324.5	NaN	718	287.61	NaN
113.63	55.674	NaN	126.38	571.33	NaN	731.33	324.44	NaN	718.07	287.73	NaN
113.75	55.4	NaN	126.47	571.74	NaN	731.3	324.68	NaN	718.07	287.73	NaN
113.88	55.745	NaN	126.41	571.51	NaN	731.3	324.68	NaN	718.07	287.73	NaN
114.16	56.339	NaN	126.51	571.85	NaN	731.33	324.44	NaN	718.07	287.73	NaN
114.52	55.911	NaN	126.51	571.85	NaN	731.28	324.62	NaN	718.07	287.73	NaN
114.74	55.395	NaN	126.45	571.63	NaN	731.39	324.5	NaN	718.13	287.68	NaN
114.45	55.132	NaN	126.37	571.27	NaN	731.39	324.5	NaN	718.13	287.68	NaN
114.18	54.789	NaN	126.41	571.51	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.21	54.868	NaN	126.47	571.74	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.26	55.026	NaN	126.51	571.85	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.22	55.4	NaN	126.51	571.85	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.12	55.059	NaN	126.51	571.85	NaN	731.17	324.68	NaN	718.13	287.68	NaN
114.09	55.257	NaN	126.33	571.13	NaN	731.17	324.68	NaN	718.13	287.68	NaN
114.03	55.206	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.06	55.333	NaN	126.34	571.05	NaN	731.17	324.68	NaN	718.13	287.68	NaN
114	55.844	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114	56	NaN	126.34	571.05	NaN	731.17	324.68	NaN	718.13	287.68	NaN
114	56	NaN	126.38	571.33	NaN	731.17	324.68	NaN	718.13	287.68	NaN
113.97	56.275	NaN	126.38	571.33	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114	56.406	NaN	126.38	571.33	NaN	731.17	324.68	NaN	718.13	287.68	NaN
114	56.406	NaN	126.38	571.33	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114	56.406	NaN	126.4	571.25	NaN	731.21	324.5	NaN	718.13	287.56	NaN
114.08	57	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.03	57.1	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.28	287.76	NaN
114.08	57.275	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.28	287.76	NaN
114.05	57.575	NaN	126.34	571.05	NaN	731.21	324.5	NaN	718.28	287.76	NaN
114.05	57.575	NaN	126.43	571.42	NaN	731.17	324.68	NaN	718.28	287.76	NaN
114.05	57.732	NaN	126.34	571.05	NaN	731.17	324.68	NaN	718.28	287.76	NaN
114	57.9	NaN	126.34	571.05	NaN	731.17	324.68	NaN	718.28	287.76	NaN
113.97	58.29	NaN	126.49	571.64	NaN	731.32	324.36	NaN	718.13	287.68	NaN
114.05	58.475	NaN	126.4	571.25	NaN	731.31	324.35	NaN	718.13	287.68	NaN
114.05	58.475	NaN	126.49	571.64	NaN	731.32	324.36	NaN	718.13	287.68	NaN
114.03	58.763	NaN	126.49	571.64	NaN	731.32	324.36	NaN	718.13	287.68	NaN
114.08	58.821	NaN	126.49	571.64	NaN	731.32	324.36	NaN	718.13	287.68	NaN
114.05	58.947	NaN	126.49	571.64	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.05	59.341	NaN	126.49	571.64	NaN	731.38	324.35	NaN	718.13	287.68	NaN
114.1	59.538	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.05	59.605	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.08	59.949	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.08	60.216	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.03	60.237	NaN	126.53	571.75	NaN	731.17	324.68	NaN	718.2	287.67	NaN
114	60.436	NaN	126.43	571.26	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114	60.892	NaN	126.51	571.63	NaN	731.2	324.73	NaN	718.13	287.68	NaN
114.05	60.816	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114	60.892	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114	60.892	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.03	61.179	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.06	61.5	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.03	61.73	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.13	287.68	NaN
113.97	61.865	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.03	62.027	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.05	62.474	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.2	287.67	NaN
114.03	62.59	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.97	62.784	NaN	126.51	571.63	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114	63.081	NaN	126.51	571.63	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114	63.081	NaN	126.51	571.63	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114	63.229	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114	63.229	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.13	287.68	NaN
113.86	63.417	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.94	63.5	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.89	63.711	NaN	126.46	571.54	NaN	731.33	324.44	NaN	718.2	287.67	NaN
113.95	63.784	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.86	63.946	NaN	126.46	571.54	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.95	64.108	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.13	287.68	NaN
113.94	64.25	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.2	287.67	NaN
113.89	64.229	NaN	126.46	571.49	NaN	731.17	324.68	NaN	718.2	287.67	NaN
113.94	64.25	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.2	287.67	NaN
113.94	64.25	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.2	287.67	NaN
113.91	64.371	NaN	126.44	571.46	NaN	731.21	324.5	NaN	718.2	287.67	NaN
113.94	64.5	NaN	126.46	571.49	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.18	64.618	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.18	64.618	NaN	126.53	571.75	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.17	65.043	NaN	126.53	571.75	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.19	65.021	NaN	126.46	571.49	NaN	731.17	324.68	NaN	718.2	287.67	NaN
114.27	65.143	NaN	126.46	571.49	NaN	731.28	324.62	NaN	718.2	287.67	NaN
114.28	65.139	NaN	126.51	571.85	NaN	731.33	324.44	NaN	718.13	287.68	NaN
114.24	65.24	NaN	126.45	571.38	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.27	65.143	NaN	126.51	571.63	NaN	731.28	324.62	NaN	718.2	287.67	NaN
114.19	65.173	NaN	126.45	571.38	NaN	731.28	324.62	NaN	718.2	287.67	NaN
114.22	65.333	NaN	126.45	571.38	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.22	65.2	NaN	126.45	571.38	NaN	731.28	324.62	NaN	718.2	287.67	NaN
114.26	65.4	NaN	126.51	571.63	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.26	65.4	NaN	126.51	571.63	NaN	731.28	324.62	NaN	718.13	287.68	NaN
114.35	65.529	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.4	65.481	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.4	65.481	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.38	65.566	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.38	65.566	NaN	126.51	571.63	NaN	731.23	324.59	NaN	718.13	287.68	NaN
114.38	65.566	NaN	126.46	571.76	NaN	731.38	324.35	NaN	718.2	287.67	NaN
114.4	65.481	NaN	126.46	571.76	NaN	731.38	324.35	NaN	718.2	287.67	NaN
114.38	65.818	NaN	126.4	571.4	NaN	731.26	324.41	NaN	718.2	287.67	NaN
114.37	65.722	NaN	126.4	571.4	NaN	731.26	324.41	NaN	718.2	287.67	NaN
114.42	65.764	NaN	126.46	571.49	NaN	731.36	324.29	NaN	718.13	287.68	NaN
114.42	65.764	NaN	126.4	571.5	NaN	731.36	324.29	NaN	718.13	287.68	NaN
114.44	65.685	NaN	126.4	571.5	NaN	731.31	324.38	NaN	718.13	287.68	NaN
114.44	65.685	NaN	126.4	571.5	NaN	731.31	324.38	NaN	718.13	287.68	NaN
114.56	65.778	NaN	126.4	571.5	NaN	731.43	324.32	NaN	718.13	287.68	NaN
114.56	65.778	NaN	126.46	571.76	NaN	731.31	324.38	NaN	718.13	287.68	NaN
114.56	65.778	NaN	126.44	571.37	NaN	731.31	324.38	NaN	718.13	287.68	NaN
114.56	65.778	NaN	126.44	571.37	NaN	731.31	324.38	NaN	718.13	287.68	NaN
114.56	65.778	NaN	126.5	571.36	NaN	731.21	324.5	NaN	718.13	287.68	NaN
114.57	65.722	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.57	65.722	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.14	287.72	NaN
114.6	65.83	NaN	126.53	571.75	NaN	731.21	324.5	NaN	718.14	287.72	NaN
114.71	65.596	NaN	126.46	571.49	NaN	731.21	324.5	NaN	718.14	287.72	NaN
114.71	65.596	NaN	126.38	571.12	NaN	731.28	324.55	NaN	718.07	287.73	NaN
114.85	65.212	NaN	126.53	571.75	NaN	731.28	324.55	NaN	718.07	287.73	NaN
114.8	65.22	NaN	126.46	571.49	NaN	731.21	324.5	NaN	718.14	287.72	NaN
114.9	65.333	NaN	126.46	571.49	NaN	731.21	324.5	NaN	718.2	287.67	NaN
114.85	65.212	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.13	287.55	NaN
114.91	65.281	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.07	287.6	NaN
114.94	65.255	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718	287.61	NaN
114.94	65.255	NaN	126.46	571.49	NaN	731.21	324.5	NaN	718.07	287.73	NaN
114.9	65.333	NaN	126.52	571.48	NaN	731.33	324.44	NaN	718.2	287.67	NaN
115.09	65.441	NaN	126.52	571.48	NaN	731.33	324.44	NaN	718.2	287.67	NaN
115.06	65.49	NaN	126.52	571.48	NaN	731.33	324.44	NaN	718.2	287.67	NaN
115.1	65.429	NaN	126.52	571.48	NaN	731.33	324.44	NaN	718.07	287.73	NaN
115.12	65.46	NaN	126.52	571.48	NaN	731.33	324.44	NaN	718.07	287.73	NaN
115.16	65.388	NaN	126.52	571.48	NaN	731.21	324.5	NaN	718.07	287.73	NaN
115.22	65.24	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.07	287.73	NaN
115.25	65.314	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.07	287.73	NaN
115.3	65.38	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.07	287.73	NaN
115.31	65.275	NaN	126.59	571.73	NaN	731.28	324.55	NaN	718.07	287.73	NaN
115.31	65.275	NaN	126.59	571.73	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.37	65.231	NaN	126.46	571.54	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.44	65.08	NaN	126.52	571.52	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.44	65.08	NaN	126.46	571.54	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.53	65.176	NaN	126.52	571.52	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.54	65.08	NaN	126.47	571.53	NaN	731.21	324.5	NaN	718.13	287.68	NaN
115.66	65.229	NaN	126.31	571.21	NaN	731.33	324.44	NaN	718.14	287.72	NaN
115.66	65.229	NaN	126.33	570.93	NaN	731.37	324.43	NaN	718.14	287.72	NaN
115.66	65.229	NaN	126.33	570.93	NaN	731.37	324.43	NaN	718.14	287.72	NaN
115.66	65.229	NaN	126.46	571.54	NaN	731.31	324.38	NaN	718.14	287.72	NaN
115.71	65.147	NaN	126.33	570.93	NaN	731.43	324.32	NaN	718.14	287.72	NaN
115.77	65.143	NaN	126.36	571.14	NaN	731.37	324.43	NaN	718.14	287.72	NaN
115.77	65.143	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
115.83	65.083	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
115.83	65.083	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.06	65.029	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.12	65.091	NaN	126.38	571.26	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.15	65.206	NaN	126.39	571.37	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.15	65.206	NaN	126.39	571.37	NaN	731.39	324.5	NaN	718.14	287.72	NaN
116.12	65.091	NaN	126.44	571.37	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.25	65.167	NaN	126.38	571.12	NaN	731.39	324.5	NaN	718.14	287.72	NaN
116.25	65.167	NaN	126.38	571.12	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.18	65.26	NaN	126.38	571.12	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.22	65.278	NaN	126.46	571.49	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.25	65.17	NaN	126.33	570.93	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.22	65.278	NaN	126.33	570.93	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.29	65.096	NaN	126.46	571.54	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.39	65.204	NaN	126.38	571.17	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.34	65.264	NaN	126.33	570.93	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.38	65.192	NaN	126.33	570.93	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.38	65.192	NaN	126.33	570.93	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.47	65.157	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.49	65.118	NaN	126.33	570.93	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.52	65.192	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.52	65.192	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.57	65.243	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.63	65.184	NaN	126.32	570.84	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.69	65.179	NaN	126.32	570.84	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.79	65.282	NaN	126.28	570.72	NaN	731.48	324.38	NaN	718.14	287.72	NaN
116.78	65.293	NaN	126.33	570.93	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.83	65.375	NaN	126.4	571.29	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.83	65.375	NaN	126.4	571.29	NaN	731.33	324.44	NaN	718.14	287.72	NaN
116.83	65.375	NaN	126.4	571.29	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.87	65.282	NaN	126.4	571.29	NaN	731.43	324.32	NaN	718.14	287.72	NaN
116.9	65.194	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
117.08	65.333	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
117.08	65.333	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
117.13	65.263	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
117.13	65.263	NaN	126.46	571.54	NaN	731.35	324.65	NaN	718.14	287.72	NaN
117.13	65.263	NaN	126.46	571.54	NaN	731.35	324.65	NaN	718.14	287.72	NaN
117.19	65.25	NaN	126.38	571.17	NaN	731.35	324.65	NaN	718.14	287.72	NaN
117.16	65.378	NaN	126.46	571.54	NaN	731.3	324.68	NaN	718.14	287.72	NaN
117.29	65.057	NaN	126.46	571.54	NaN	731.2	324.73	NaN	718.14	287.72	NaN
117.29	65.057	NaN	126.46	571.54	NaN	731.3	324.68	NaN	718.14	287.72	NaN
117.28	65.28	NaN	126.46	571.54	NaN	731.35	324.65	NaN	718.14	287.72	NaN
117.29	65.176	NaN	126.46	571.54	NaN	731.24	324.71	NaN	718.14	287.72	NaN
117.34	65.24	NaN	126.46	571.54	NaN	731.35	324.65	NaN	718.14	287.72	NaN
117.36	65.151	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
118.08	65.462	NaN	126.46	571.54	NaN	731.43	324.32	NaN	718.14	287.72	NaN
119.5	65.528	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
122.56	63.667	NaN	126.45	571.63	NaN	731.48	324.38	NaN	718.14	287.72	NaN
125.15	61.091	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
127.28	58.031	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
129.94	55.968	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
132.41	54.378	NaN	126.4	571.19	NaN	731.48	324.38	NaN	718.14	287.72	NaN
134.87	54.553	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
137.91	54.453	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
140.92	54.769	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
144.21	53.897	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
146.68	53.447	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
149.85	53.25	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
153.05	53.081	NaN	126.4	571.29	NaN	731.39	324.5	NaN	718.14	287.72	NaN
156.41	53.118	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
158.56	53.24	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
161.63	53.233	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
166.14	53.167	NaN	126.4	571.29	NaN	731.43	324.32	NaN	718.14	287.72	NaN
169.37	53.057	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
172.89	52.815	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
176.03	52.838	NaN	126.46	571.54	NaN	731.48	324.38	NaN	718.14	287.72	NaN
179.56	52.472	NaN	126.4	571.29	NaN	731.48	324.38	NaN	718.14	287.72	NaN
