X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
541.77	173.82	NaN	446.66	42.571	NaN	346.74	324.54	NaN	242.34	198.93	NaN	241.61	20.53	NaN
542.89	173.83	NaN	445.04	41.914	NaN	363.44	324.23	NaN	242.3	201.12	NaN	239.61	20.877	NaN
543.43	173.81	NaN	442.41	41.216	NaN	379.21	321.89	NaN	242.14	202.91	NaN	234.64	21.392	NaN
546.31	172.19	NaN	440.29	40.657	NaN	394.77	319.21	NaN	241.93	205.15	NaN	235.44	21.803	NaN
547.9	171.03	NaN	438.85	40.381	NaN	407.32	316.86	NaN	241.72	207.21	NaN	234.14	21.832	NaN
549.95	169.68	NaN	435.22	40.009	NaN	420.08	313.92	NaN	241.38	209.16	NaN	231.81	21.521	NaN
551.78	168.76	NaN	432.16	39.522	NaN	430.82	311.38	NaN	241.29	210.67	NaN	230.09	21.303	NaN
553.56	167.78	NaN	429.56	39.933	NaN	441.04	308.71	NaN	241.1	213.12	NaN	228.73	20.78	NaN
555.84	166.87	NaN	427.14	41.046	NaN	450.96	306.03	NaN	242.15	215.27	NaN	225.88	19.722	NaN
556.84	166.04	NaN	425.17	42.798	NaN	458.72	303.86	NaN	252.45	216.17	NaN	224.41	18.991	NaN
558.18	167.15	NaN	422.93	45.415	NaN	467.23	301.49	NaN	261.24	215.62	NaN	223.99	18.389	NaN
558.32	167.84	NaN	421.62	46.921	NaN	475.57	299.18	NaN	274.3	214.81	NaN	223.93	18.143	NaN
559.21	169.58	NaN	419.72	49.103	NaN	482.42	297.23	NaN	285.89	212	NaN	224.71	18.723	NaN
559.8	170.95	NaN	418.03	51.459	NaN	489.66	295.33	NaN	296.04	209.73	NaN	225.12	18.917	NaN
560.39	172.26	NaN	416.92	52.756	NaN	496.6	293.36	NaN	305.84	207.84	NaN	225.47	19.073	NaN
560.95	173.53	NaN	415.84	54.011	NaN	502.51	291.87	NaN	316.26	205.71	NaN	225.37	19.028	NaN
562.87	177.35	NaN	414	55.321	NaN	508.36	290.36	NaN	324.72	203.98	NaN	225.21	18.759	NaN
563.1	181.13	NaN	411.62	56.963	NaN	512.85	289.25	NaN	333.67	201.79	NaN	226	19.358	NaN
563.02	183.29	NaN	408.81	58.543	NaN	519	287.72	NaN	341.05	200.17	NaN	226.55	20.069	NaN
563.14	184.39	NaN	406.57	59.964	NaN	523.75	286.58	NaN	349.24	197.38	NaN	227.59	22.472	NaN
563.68	188.04	NaN	405.09	61.025	NaN	528.52	285.35	NaN	357.07	193.89	NaN	227.43	22.79	NaN
563.76	189.61	NaN	402.86	62.697	NaN	531.96	284.49	NaN	366.27	190.53	NaN	227.5	22.876	NaN
563.54	191.74	NaN	401.56	64.862	NaN	536.72	283.2	NaN	374.5	187.31	NaN	227.92	21.521	NaN
563.43	193.02	NaN	399.87	68.811	NaN	540.51	282.28	NaN	383.33	183.82	NaN	226.58	24.333	NaN
563.25	194.07	NaN	398.02	73.118	NaN	544.74	281.1	NaN	388.8	180.91	NaN	226.26	24.922	NaN
563.02	195.28	NaN	396.56	76.529	NaN	548.19	280.14	NaN	394.74	174.82	NaN	226.6	24.427	NaN
563.05	196.43	NaN	395.23	80.34	NaN	551.97	279.2	NaN	400.88	167.28	NaN	227.52	22.602	NaN
562.39	198.23	NaN	394.3	84.088	NaN	555.18	278.24	NaN	406.53	160.33	NaN	228.43	22.078	NaN
561.18	199.6	NaN	393.28	87.485	NaN	559.22	275.02	NaN	411.61	153.81	NaN	228.87	24.066	NaN
559.17	203.56	NaN	393.01	88.967	NaN	562.71	268.71	NaN	415.93	148.25	NaN	230.09	24.25	NaN
557.95	205.6	NaN	393.28	90.414	NaN	566.41	261.93	NaN	420.65	142.36	NaN	233.6	22.661	NaN
556.41	208.69	NaN	393.38	91.235	NaN	569.61	255.52	NaN	425	136.91	NaN	235.27	22.071	NaN
554.82	212.16	NaN	393.18	93.734	NaN	572.19	249.84	NaN	428.73	132.31	NaN	237.86	23.088	NaN
553.78	214.55	NaN	393.3	95.204	NaN	574.4	243.84	NaN	432.15	128.08	NaN	240.12	26.236	NaN
553.25	215.98	NaN	393.31	96.721	NaN	576.26	238.5	NaN	435.59	123.85	NaN	242.43	30.47	NaN
552.61	217.75	NaN	393.29	98.48	NaN	577.92	233.64	NaN	439.01	119.55	NaN	244.57	35.387	NaN
552.27	218.62	NaN	393.77	101.16	NaN	579.39	229.31	NaN	443.01	114.83	NaN	246.15	40.12	NaN
550.72	221.92	NaN	393.61	104.95	NaN	580.61	225.38	NaN	444.98	112.46	NaN	247.24	43.533	NaN
548.77	225.33	NaN	393.36	108.05	NaN	582.09	220.75	NaN	448.32	108.49	NaN	248.63	47.26	NaN
548.5	228.14	NaN	392.98	110.61	NaN	583.04	218.01	NaN	451.67	104.69	NaN	249.27	49.238	NaN
548.13	231.68	NaN	392.79	114.68	NaN	585.96	214.67	NaN	454.19	102.22	NaN	250.56	52.28	NaN
548.14	236.72	NaN	393.55	116.95	NaN	593.28	216.41	NaN	458.23	99.379	NaN	251.63	55.291	NaN
547.99	235.08	NaN	395.41	120.99	NaN	599.64	220.69	NaN	462.98	97.567	NaN	252.06	58.505	NaN
548.77	241.75	NaN	397.26	124.32	NaN	603.58	223.38	NaN	466.56	96.079	NaN	251.3	61.87	NaN
548.75	244	NaN	398.6	126.84	NaN	608.39	226.39	NaN	470.75	94.786	NaN	250.6	65.304	NaN
549.15	246.43	NaN	399.95	129.45	NaN	611.9	228.24	NaN	474.75	93.6	NaN	249.7	68.991	NaN
549.54	249.24	NaN	401.77	132.7	NaN	617.34	230.96	NaN	478.43	92.36	NaN	248.61	72.851	NaN
550.14	252.16	NaN	403	134.76	NaN	621.3	232.72	NaN	483.56	91.14	NaN	247.46	76.295	NaN
550.68	254.98	NaN	403.55	135.67	NaN	625	234.43	NaN	484.8	90.734	NaN	246.69	78.416	NaN
551	257.33	NaN	404.4	137.34	NaN	628.89	236.07	NaN	488.75	91.148	NaN	245.32	80.835	NaN
551.31	258.81	NaN	407.49	141.07	NaN	632.68	237.71	NaN	493.24	92.861	NaN	241.6	83.831	NaN
551.72	260.52	NaN	413.17	143.3	NaN	635.72	239.03	NaN	495.93	93.92	NaN	236.77	86.373	NaN
552.85	262.45	NaN	419.36	145.27	NaN	638.28	240.09	NaN	499.05	95.8	NaN	232.41	88.176	NaN
554.18	264.38	NaN	427.03	147.48	NaN	640.52	240.97	NaN	500.43	96.425	NaN	228.19	89.874	NaN
555.8	266.61	NaN	433.85	148.67	NaN	643.76	242.36	NaN	504.13	98.493	NaN	223.68	91.595	NaN
557.57	269.98	NaN	442.46	150.52	NaN	646.27	243.39	NaN	506.5	99.643	NaN	220.04	92.874	NaN
558.64	272.26	NaN	454.36	151.47	NaN	649.25	244.63	NaN	509.36	100.78	NaN	215.82	94.286	NaN
560.06	274.91	NaN	462.34	151.66	NaN	651.87	245.62	NaN	510.27	101.14	NaN	212.98	95.133	NaN
560.92	277.46	NaN	470.84	152.08	NaN	654.44	246.64	NaN	512.77	101.98	NaN	209.82	96.142	NaN
560.88	279.73	NaN	477.29	152.92	NaN	656.53	247.54	NaN	514.06	102.35	NaN	206.75	97.174	NaN
561	281.93	NaN	483.56	154.53	NaN	659.13	248.59	NaN	516.54	103.17	NaN	203.77	98	NaN
560.98	285.32	NaN	488.14	158.11	NaN	661	249.31	NaN	518.4	103.78	NaN	201.42	98.6	NaN
561.08	286.9	NaN	491.96	163.73	NaN	663.21	250.17	NaN	519.84	104.27	NaN	198.72	99.336	NaN
561.54	290.14	NaN	494.2	168.58	NaN	665.87	251.18	NaN	521.66	104.82	NaN	196.86	99.76	NaN
562.19	293.12	NaN	495.9	172.37	NaN	667.14	251.73	NaN	522.92	105.21	NaN	194.85	100.3	NaN
562.51	294.71	NaN	496.93	174.71	NaN	669.36	252.57	NaN	524.92	105.81	NaN	192.66	100.76	NaN
562.72	296.3	NaN	498.81	179.27	NaN	671.24	253.26	NaN	526.41	106.25	NaN	191.47	101.05	NaN
562.94	298.19	NaN	500.22	182.86	NaN	673.03	254.03	NaN	527.73	106.48	NaN	186.3	99.262	NaN
563.7	299.01	NaN	501.45	185.45	NaN	675.22	254.78	NaN	531.12	106.14	NaN	180.92	96.094	NaN
566.8	301.16	NaN	502.6	188.57	NaN	676.04	255.11	NaN	532.6	105.63	NaN	176.66	93.28	NaN
568.08	301.59	NaN	503.79	191.17	NaN	678.28	255.82	NaN	536.42	103.88	NaN	172.26	90.265	NaN
569.85	301.79	NaN	504.84	193.8	NaN	682.19	254.43	NaN	539.65	101.99	NaN	168.33	87.617	NaN
570.67	302.25	NaN	505.55	196.12	NaN	688.99	250.18	NaN	543.56	100.16	NaN	164.94	85.093	NaN
572.29	302.31	NaN	504.92	200.2	NaN	696.39	245.74	NaN	548.01	99.165	NaN	161.64	82.642	NaN
573.3	302.62	NaN	503.75	203.96	NaN	702.7	241.85	NaN	552.04	98.765	NaN	158.41	80.231	NaN
576.53	303	NaN	502.05	208.64	NaN	708.31	238.52	NaN	554.33	98.58	NaN	156.02	78.315	NaN
578.96	304.04	NaN	500.41	212.88	NaN	714.28	234.78	NaN	557.91	98.42	NaN	153.38	76.379	NaN
582.58	304.23	NaN	499.03	216.71	NaN	719.08	231.73	NaN	561.54	98.515	NaN	151.24	74.631	NaN
586.5	304.33	NaN	497.88	220.26	NaN	723.86	228.66	NaN	564.21	98.635	NaN	148.88	72.835	NaN
589.14	304.26	NaN	497.09	222.47	NaN	728.42	225.72	NaN	566.38	98.613	NaN	146.61	70.908	NaN
592.42	304.23	NaN	495.7	226.37	NaN	732.64	222.84	NaN	569.15	98.661	NaN	144.55	69.583	NaN
594.23	304.1	NaN	494.64	229.04	NaN	737.43	219.72	NaN	571.47	98.765	NaN	143.25	68.481	NaN
597.27	301.46	NaN	492.86	231.99	NaN	741.63	216.88	NaN	573.56	98.892	NaN	141.61	66.963	NaN
600.01	297.19	NaN	489.58	235.69	NaN	744.79	214.8	NaN	576.3	99.052	NaN	139.58	64.636	NaN
601.89	293.71	NaN	485.98	239.85	NaN	747.91	212.78	NaN	578.19	99.173	NaN	137.52	62.336	NaN
604.27	289.48	NaN	482.82	243.51	NaN	751.65	210.35	NaN	580.91	99.522	NaN	135.12	59.6	NaN
605.51	287.23	NaN	479.91	246.69	NaN	755.03	208.16	NaN	582.43	99.609	NaN	133.35	57.578	NaN
607.84	283.4	NaN	477.58	248.76	NaN	757.85	206.23	NaN	584.24	99.726	NaN	131.14	55.22	NaN
609.39	281.39	NaN	475.22	250.86	NaN	761.3	204.04	NaN	586.33	99.806	NaN	129.27	53.24	NaN
611.8	281.08	NaN	472	253.76	NaN	764.17	202.19	NaN	587.22	99.95	NaN	127.22	51.178	NaN
614	283.22	NaN	469.14	255.54	NaN	767.05	200.3	NaN	589.71	100.11	NaN	126.25	50.12	NaN
616.4	287.88	NaN	466.14	257.34	NaN	768.87	197.7	NaN	592.36	101.55	NaN	125.09	48.838	NaN
617.75	293.14	NaN	463.21	259.23	NaN	772.85	191.54	NaN	595.1	104.68	NaN	122.73	46.541	NaN
618.41	296.61	NaN	460.08	261.38	NaN	776.75	185.72	NaN	596.6	107.07	NaN	121.02	45.154	NaN
619.17	299.89	NaN	457.44	263.16	NaN	780.7	179.82	NaN	597.6	109.24	NaN	120.04	44.5	NaN
620.13	303.69	NaN	455.36	264.53	NaN	784.76	173.38	NaN	598.88	112.29	NaN	119.63	42.802	NaN
620.75	306.31	NaN	454.27	265.41	NaN	787.24	169.11	NaN	599.7	114.47	NaN	119	41.693	NaN
621	309.63	NaN	450.94	268.85	NaN	790.15	163.75	NaN	600.19	116.49	NaN	118.7	41.047	NaN
618.58	314.07	NaN	445.86	274.39	NaN	792.24	159.62	NaN	600.95	119.24	NaN	118.5	39.827	NaN
615.81	317.96	NaN	442.96	276.94	NaN	794.21	155.72	NaN	601.6	121.89	NaN	118.58	38.674	NaN
614	320.39	NaN	439.36	280.63	NaN	796.02	151.9	NaN	602.5	124.37	NaN	119.04	38.083	NaN
612.02	323.65	NaN	436.18	283.78	NaN	797.72	148.44	NaN	603.72	127.11	NaN	118.98	36.852	NaN
610.43	326.98	NaN	433.45	286.35	NaN	799.53	144.33	NaN	605.02	129.68	NaN	119.1	31.636	NaN
609.77	328.04	NaN	431.22	288.47	NaN	798.54	137.72	NaN	606.15	131.42	NaN	119.48	29.114	NaN
607.89	330.9	NaN	429.06	290.75	NaN	795.34	136.46	NaN	607.5	133.78	NaN	120.95	26.926	NaN
604.86	334.3	NaN	427.25	292.44	NaN	787.87	134.24	NaN	608.97	135.99	NaN	122.47	25.098	NaN
602.75	336.46	NaN	425.3	294.44	NaN	779.54	130.77	NaN	610.12	137.7	NaN	123.72	24.019	NaN
601.1	338.99	NaN	423.98	295.7	NaN	767.99	126.89	NaN	610.56	138.43	NaN	124.75	22.862	NaN
599.74	340.88	NaN	422.05	297.45	NaN	755.19	124.35	NaN	611.66	140.18	NaN	125.82	21.789	NaN
597.87	343.34	NaN	421	298.61	NaN	742.5	120.91	NaN	612.74	141.6	NaN	127.65	21.632	NaN
596.16	345.32	NaN	418.78	300.39	NaN	730.71	118.29	NaN	613.08	142.12	NaN	130.45	21.133	NaN
595.07	346.68	NaN	417.24	301.76	NaN	719.09	115.93	NaN	614.68	144.48	NaN	132.9	20.839	NaN
594.28	347.84	NaN	415.79	302.95	NaN	709.16	113.75	NaN	615.59	145.61	NaN	135.92	20.544	NaN
593.44	349.13	NaN	415.15	303.6	NaN	699.6	111.76	NaN	615.89	146.21	NaN	137.34	20.294	NaN
591.24	351.33	NaN	412.51	307.72	NaN	691.48	110.13	NaN	616.97	147.78	NaN	139.49	20.061	NaN
588.78	353.37	NaN	410.73	312.58	NaN	684.24	108.76	NaN	616.89	148.89	NaN	142.49	19.485	NaN
586.55	355.35	NaN	409.35	316.92	NaN	675.62	106.96	NaN	616.27	150.21	NaN	144.56	19.248	NaN
584.11	357.87	NaN	408.01	320.97	NaN	669.48	105.84	NaN	614.95	152.7	NaN	146.77	18.879	NaN
580.77	357.98	NaN	406.65	325.09	NaN	662.64	104.48	NaN	613.41	155.42	NaN	147.61	18.905	NaN
577.66	355.93	NaN	405.31	329.3	NaN	655.81	103	NaN	611.59	158.03	NaN	152.54	18.512	NaN
574.76	353.45	NaN	404.15	332.44	NaN	649.61	101.99	NaN	610.09	160.02	NaN	149.98	20.76	NaN
572.35	351.83	NaN	402.78	336.61	NaN	643.63	100.62	NaN	608.63	162.16	NaN	151.17	21.182	NaN
568.17	348.58	NaN	401.75	339.55	NaN	638.96	99.899	NaN	605.67	165	NaN	153.05	21.165	NaN
565.03	346.55	NaN	400.71	342.53	NaN	633.56	98.88	NaN	600.95	165.75	NaN	151.65	23.281	NaN
562.53	344.86	NaN	399.92	344.58	NaN	628.58	97.887	NaN	595.4	166.01	NaN	152.9	23.65	NaN
559.89	343.27	NaN	398.79	347.06	NaN	622.91	96.99	NaN	589.36	166.39	NaN	155.31	23.486	NaN
557.39	341.38	NaN	396.19	350.21	NaN	617.92	96.129	NaN	584.38	166.65	NaN	158.83	22.903	NaN
554.25	337.77	NaN	394.08	352.41	NaN	614.89	95.713	NaN	578.9	167.36	NaN	163.63	24.184	NaN
550.59	333.29	NaN	392.6	353.92	NaN	609.45	94.879	NaN	572.4	168.33	NaN	164.6	28.292	NaN
547.18	329.82	NaN	390.19	355.77	NaN	605.35	94.25	NaN	568.51	169.04	NaN	161.71	31.252	NaN
543.64	326.21	NaN	387.25	357.61	NaN	602.15	94.09	NaN	564.32	169.89	NaN	159.54	33.555	NaN
540.43	323.15	NaN	388.36	357.38	NaN	597.87	93.433	NaN	559.74	170.9	NaN	154.68	37.09	NaN
537.95	320.76	NaN	386.69	356.09	NaN	594.12	93.07	NaN	555.86	171.75	NaN	151.88	39.316	NaN
535.18	317.58	NaN	384.76	353.5	NaN	590.45	92.591	NaN	551.86	172.53	NaN	146.91	42.75	NaN
532.95	314.48	NaN	383.71	350.91	NaN	587.64	92.384	NaN	547.7	173.6	NaN	144.14	44.67	NaN
530.09	310.54	NaN	383.52	349.55	NaN	584.88	92.061	NaN	544.22	174.39	NaN	139.62	48.64	NaN
528.65	308.57	NaN	383.39	348.38	NaN	581.56	91.649	NaN	541.46	175.12	NaN	137.06	51.143	NaN
526.17	305.46	NaN	383.68	348.48	NaN	577.73	91.434	NaN	538.07	175.99	NaN	135.34	52.706	NaN
524.11	303.2	NaN	383.95	347.61	NaN	575.65	91.05	NaN	535.17	176.87	NaN	133.69	54.627	NaN
522.34	301.07	NaN	384.35	346.4	NaN	572.4	90.826	NaN	533.8	177.25	NaN	132.73	56.991	NaN
520.92	299.47	NaN	384.2	347.8	NaN	569.13	88.659	NaN	530.98	178.22	NaN	133.28	60.409	NaN
517.14	296.9	NaN	384.47	348.02	NaN	563.41	83.905	NaN	527.06	181.19	NaN	135.06	64.282	NaN
514.4	295.23	NaN	384.68	349.02	NaN	555.56	77.25	NaN	524.23	183.17	NaN	138.25	69.066	NaN
511.47	293.04	NaN	385.15	348.16	NaN	549.61	72.422	NaN	521.06	185.96	NaN	141.24	73.076	NaN
507.65	290.46	NaN	385.37	347.08	NaN	543.64	67.469	NaN	520.06	186.47	NaN	144.18	77.385	NaN
502.22	288.65	NaN	385.48	346.78	NaN	538.24	62.763	NaN	517.04	189.3	NaN	146.08	80.481	NaN
498.18	289.35	NaN	385.47	345.47	NaN	533.67	59.094	NaN	514.49	191.82	NaN	147.89	83.36	NaN
492.9	289.36	NaN	386.05	343.81	NaN	528.45	54.824	NaN	512.89	193.41	NaN	149.63	86.449	NaN
486.43	289.89	NaN	386.62	341.9	NaN	522.74	49.855	NaN	511.53	195.19	NaN	150.81	88.843	NaN
480.83	290.19	NaN	390.82	338.52	NaN	519.14	46.776	NaN	509.47	198.27	NaN	151.41	90.25	NaN
476.25	290.47	NaN	399.42	341.8	NaN	514.62	43.079	NaN	506.04	202.23	NaN	152.01	92.883	NaN
472.64	290.83	NaN	400.32	341.42	NaN	510.72	39.709	NaN	503.13	205.37	NaN	152.57	95.514	NaN
469.37	291.22	NaN	405.49	342.99	NaN	506.68	36.291	NaN	500.31	209.49	NaN	152.86	98.207	NaN
466.33	291.59	NaN	410.47	344.85	NaN	503.82	33.765	NaN	495.2	214.67	NaN	153.08	100.89	NaN
464.74	292.1	NaN	415.13	347.16	NaN	499.63	30.187	NaN	490.04	220.99	NaN	153.37	101.88	NaN
461.66	293.95	NaN	419.94	349.85	NaN	496.55	27.716	NaN	486.01	227.14	NaN	153.6	105.31	NaN
459.41	297.78	NaN	422.03	350.79	NaN	491.83	26.172	NaN	478.56	237.03	NaN	153.78	107.29	NaN
458.6	300.68	NaN	425.17	352.7	NaN	486.22	25.988	NaN	474.43	246.34	NaN	154.07	110.99	NaN
458.63	301.92	NaN	428.24	355.64	NaN	480.85	26.154	NaN	471.28	254.36	NaN	154.24	111.88	NaN
458.18	305.27	NaN	430.29	359.67	NaN	474.33	26.37	NaN	468.03	262.37	NaN	154.05	114.56	NaN
457	308	NaN	431.17	363.21	NaN	466.6	26.77	NaN	465.3	269.04	NaN	153.98	116.44	NaN
455.96	312.79	NaN	432.1	366.24	NaN	461.54	26.926	NaN	465.22	272.7	NaN	153.86	118.48	NaN
456.76	315.73	NaN	432.5	369.42	NaN	456.77	27.076	NaN	467.66	276.63	NaN	154.1	121.45	NaN
458.29	321.63	NaN	432.7	372.86	NaN	449.66	27.689	NaN	471.45	279.13	NaN	154.05	122.95	NaN
459.82	326.38	NaN	433.1	375.43	NaN	445.26	27.946	NaN	474.66	280.31	NaN	153.89	125.51	NaN
460.53	329.53	NaN	433.19	377.8	NaN	441.09	28.283	NaN	477.4	281.38	NaN	153.83	128.2	NaN
461.71	333.31	NaN	433.24	380.82	NaN	436.48	28.694	NaN	479.96	282.58	NaN	153.99	131.19	NaN
462.73	336.4	NaN	433.3	383.01	NaN	432.09	28.957	NaN	483.31	284.1	NaN	154.03	133.16	NaN
463.64	338.08	NaN	433.28	385.44	NaN	428.59	29.33	NaN	486.07	285.37	NaN	154.13	134.34	NaN
464.8	340.24	NaN	433.19	387.38	NaN	423.94	29.737	NaN	488.32	286.46	NaN	154.42	139.57	NaN
465.7	342.61	NaN	433.16	389.34	NaN	421.09	29.981	NaN	490.25	287.53	NaN	154.43	140.95	NaN
466.32	345.13	NaN	433.08	391.26	NaN	416.82	30.479	NaN	492.27	288.6	NaN	154.71	143.41	NaN
466.63	346.69	NaN	431.12	395.77	NaN	413.69	30.833	NaN	494.17	289.83	NaN	155.33	147.39	NaN
467.28	349.38	NaN	428.62	401.22	NaN	410.8	31.189	NaN	496.07	291	NaN	155.95	149.79	NaN
467.76	350.59	NaN	426.49	405.93	NaN	406.56	32.874	NaN	497.54	291.99	NaN	158.03	154.77	NaN
468.25	352.08	NaN	424.21	410.99	NaN	401	36.827	NaN	499.36	293.19	NaN	159.52	158.24	NaN
468.7	353.96	NaN	422.48	414.55	NaN	396.57	39.976	NaN	500.28	294.01	NaN	161.07	162.68	NaN
469	355.04	NaN	420.59	418.26	NaN	391.76	43.139	NaN	501.47	294.88	NaN	162.13	165.6	NaN
469.37	356.2	NaN	418.42	422.47	NaN	387.61	46.139	NaN	503.01	296.4	NaN	163.67	169.19	NaN
470.16	358.67	NaN	417.21	424.85	NaN	383.6	48.966	NaN	505.34	300.6	NaN	164.51	171.71	NaN
472.15	359.84	NaN	415.96	427.34	NaN	379.88	51.556	NaN	507.95	304.68	NaN	165.14	173.93	NaN
474.87	362.63	NaN	413.84	430.84	NaN	375.92	54.396	NaN	510.37	308.54	NaN	165.71	175.89	NaN
478.96	366.49	NaN	413.35	432.49	NaN	372.56	56.736	NaN	512.65	312.11	NaN	166.49	177.99	NaN
481.92	369.57	NaN	413.41	437.14	NaN	369.07	59.222	NaN	515.84	317.09	NaN	167.13	179.84	NaN
484.38	372.13	NaN	417.69	443.27	NaN	366.37	61.022	NaN	518.1	320.7	NaN	167.75	181.61	NaN
487.01	374.86	NaN	422.45	446.74	NaN	363.63	62.537	NaN	519.57	325.12	NaN	168.08	182.85	NaN
489.62	377.69	NaN	426.78	449.75	NaN	360.96	62.817	NaN	515.89	328.46	NaN	167.87	183.21	NaN
491.91	380.06	NaN	430.97	452.46	NaN	357.6	62	NaN	510.03	329.69	NaN	167.77	183.62	NaN
493.78	382.03	NaN	435.15	454.95	NaN	355.21	60.459	NaN	504.27	331.7	NaN	167.31	185.14	NaN
496.13	384.46	NaN	438.36	456.78	NaN	353.01	58.413	NaN	497.07	337.72	NaN	166.68	187.47	NaN
498.46	387.1	NaN	442.1	458.82	NaN	351.43	56.538	NaN	493.76	344.24	NaN	165.91	190.5	NaN
499.58	392.17	NaN	444.99	460.61	NaN	350.23	54.402	NaN	491.54	350.46	NaN	164.89	193.22	NaN
499.35	394.19	NaN	448.31	462.63	NaN	349.05	51.938	NaN	491.04	355.17	NaN	164.04	196.24	NaN
500.22	399.09	NaN	450.53	463.99	NaN	348.27	50.791	NaN	493.05	362.55	NaN	163.18	199.03	NaN
502.71	407.5	NaN	453.2	465.63	NaN	345.07	46.847	NaN	495.24	369.11	NaN	162.22	201.98	NaN
500.35	417.55	NaN	455.26	466.97	NaN	342.66	45.136	NaN	491.85	376.7	NaN	161.79	203.47	NaN
498.29	429.98	NaN	457.97	468.77	NaN	339.97	43.594	NaN	486.93	382.49	NaN	161.3	204.99	NaN
497.42	442.78	NaN	459.82	469.98	NaN	337.54	42.271	NaN	483.33	387.25	NaN	160.7	206.76	NaN
496.86	453.76	NaN	461.44	471.18	NaN	334.65	40.784	NaN	480.58	392.25	NaN	160.32	208.98	NaN
496.47	463.74	NaN	463.27	472.63	NaN	331.21	39.186	NaN	478.96	396.47	NaN	160.45	212.66	NaN
496.08	474	NaN	464.88	473.68	NaN	329.74	38.495	NaN	478.15	400.06	NaN	160.68	217.21	NaN
496.13	483.63	NaN	466.85	475.92	NaN	327.33	37.368	NaN	477.65	402.8	NaN	160.8	221.38	NaN
496	492.07	NaN	471.1	480	NaN	325.02	36.511	NaN	477.13	407.03	NaN	160.93	225.62	NaN
494.25	499.95	NaN	475.09	480.99	NaN	322.45	35.788	NaN	476.96	410.21	NaN	160.92	228.99	NaN
483.98	506.76	NaN	479.11	481.8	NaN	320.1	35.725	NaN	479.25	414.55	NaN	160.7	232.7	NaN
472.79	511.3	NaN	482.36	481.47	NaN	317.8	37.01	NaN	482.21	420.71	NaN	160.45	235.7	NaN
462.53	509.24	NaN	485.17	481.11	NaN	313.84	39.889	NaN	485.17	427.83	NaN	160.37	237.92	NaN
451.73	505.85	NaN	486.93	481.08	NaN	310.9	42.77	NaN	488.64	435.24	NaN	160.12	240.34	NaN
442.83	503.62	NaN	487.7	481.35	NaN	308.64	44.89	NaN	491.39	440.55	NaN	159.78	243.22	NaN
432.49	501.3	NaN	490.86	481.67	NaN	306.63	46.904	NaN	494.66	446.69	NaN	159.68	244.27	NaN
424.7	499.55	NaN	493.15	481.74	NaN	304.25	49.402	NaN	497.33	451.95	NaN	159.24	247.22	NaN
417.9	498.19	NaN	495.32	481.91	NaN	302.56	51.398	NaN	500.08	457.19	NaN	158.88	248.66	NaN
409.86	496.77	NaN	497.63	480.96	NaN	300.5	53.97	NaN	502.56	461.85	NaN	158.73	250.83	NaN
403.91	495.74	NaN	NaN	NaN	NaN	299.16	55.778	NaN	NaN	NaN	NaN	158.65	253.24	NaN
398.09	494.73	NaN	NaN	NaN	NaN	297.7	57.649	NaN	NaN	NaN	NaN	160.47	258.61	NaN
392.69	494.1	NaN	NaN	NaN	NaN	296.47	58.938	NaN	NaN	NaN	NaN	161.59	261.99	NaN
386.25	493.21	NaN	NaN	NaN	NaN	296.02	59.5	NaN	NaN	NaN	NaN	162.81	265.62	NaN
381.9	492.75	NaN	NaN	NaN	NaN	294.33	61.281	NaN	NaN	NaN	NaN	163.52	268.16	NaN
377.16	492.06	NaN	NaN	NaN	NaN	292.64	62.902	NaN	NaN	NaN	NaN	164.23	270.48	NaN
371.75	491.44	NaN	NaN	NaN	NaN	290.1	65.838	NaN	NaN	NaN	NaN	165.12	273.48	NaN
368.8	491.17	NaN	NaN	NaN	NaN	289.25	66.776	NaN	NaN	NaN	NaN	165.69	275.54	NaN
363.7	490.57	NaN	NaN	NaN	NaN	287.56	68.79	NaN	NaN	NaN	NaN	166.27	277.99	NaN
360.27	490.2	NaN	NaN	NaN	NaN	285.88	71.013	NaN	NaN	NaN	NaN	166.61	279.67	NaN
355.37	489.52	NaN	NaN	NaN	NaN	284.97	72.065	NaN	NaN	NaN	NaN	166.73	280.53	NaN
351.65	489.19	NaN	NaN	NaN	NaN	284.09	73.276	NaN	NaN	NaN	NaN	166.77	284.05	NaN
349.71	489.17	NaN	NaN	NaN	NaN	283.3	74.42	NaN	NaN	NaN	NaN	166.43	287.43	NaN
347.39	488.54	NaN	NaN	NaN	NaN	281.99	75.963	NaN	NaN	NaN	NaN	166.22	291.94	NaN
345.27	488.3	NaN	NaN	NaN	NaN	280.93	77.427	NaN	NaN	NaN	NaN	166.08	295.07	NaN
344.07	487.61	NaN	NaN	NaN	NaN	280.08	77.953	NaN	NaN	NaN	NaN	165.54	299.7	NaN
341.94	488.06	NaN	533.14	482.39	NaN	277.63	82.042	NaN	501.43	470.76	NaN	165.4	303.23	NaN
341.64	488.52	NaN	534.36	481.84	NaN	277.62	82.312	NaN	493.74	465.29	NaN	165.29	307.19	NaN
340.27	490.57	NaN	537.41	481	NaN	277.13	84.189	NaN	487.33	460.3	NaN	164.98	310.1	NaN
340.5	491.91	NaN	537.04	481.26	NaN	276.27	86.972	NaN	481.21	455.71	NaN	164.77	313.43	NaN
